Design_id|Locarno_class
911978|09-05
911979|26-06
911980|26-06
911981|26-06
911982|26-06
911983|26-06
911984|26-06
911985|26-06
911986|26-06
911987|26-06
911988|26-06
911989|26-06
911990|26-06
911991|26-06
911992|26-06
911993|09-03
911994|09-03
911995|09-03
911996|09-03
911997|09-03
911998|09-03
911999|09-03
912000|09-03
912008|12-08
912009|12-08
912010|12-08
912011|12-08
912012|12-08
912013|14-03
912014|12-08
912014|21-01
912053|04-01
912053|04-02
912055|08-08
912056|08-03
912069|07-01
912069|07-07
912070|07-06
912070|07-07
912095|20-02
912097|24-04
912098|24-04
912099|24-04
912100|24-04
912113|24-01
912114|24-01
912147|12-15
912165|13-02
912166|09-03
912167|09-03
912168|09-03
912169|13-03
912178|13-03
912179|13-03
912180|13-03
912181|13-03
912182|13-03
912183|13-03
912184|13-03
912185|13-03
912186|13-03
912187|13-03
912188|13-03
912189|13-03
912190|13-03
912191|13-03
912192|13-03
912235|15-05
912236|15-05
912237|15-05
912238|15-05
912239|15-05
912240|15-05
912241|15-05
912242|15-05
912243|15-05
912244|15-05
912245|15-05
912246|15-05
912247|15-05
912248|15-05
912249|15-05
912250|15-05
912251|15-05
912252|15-05
912253|15-05
912254|15-05
912255|13-03
912256|13-03
912257|13-03
912258|13-03
912259|13-03
912260|13-03
912261|13-03
912262|13-03
912263|08-08
912264|08-08
912265|08-08
912266|08-08
912267|08-08
912268|08-08
912269|08-08
912270|08-08
912271|13-03
912272|13-03
912273|13-03
912275|24-01
912276|24-01
912277|24-01
912316|13-03
912317|13-03
912318|13-03
912319|13-03
912320|13-03
912321|13-03
912331|15-05
912332|15-05
912333|15-05
912334|15-05
912335|15-05
912347|31-00
912352|15-99
912353|15-99
912354|15-99
912355|15-99
912390|12-15
912394|14-01
912394|14-03
912407|18-03
912434|09-01
912435|09-01
912436|09-01
912437|09-01
912438|09-01
912439|26-04
912442|24-02
912443|24-02
912444|24-02
912445|24-02
912446|24-02
912447|24-02
912450|12-14
912451|12-14
912459|12-15
912460|12-15
912497|08-07
912501|24-01
912502|24-01
912504|11-01
912505|11-01
912506|11-01
912507|11-01
912508|11-01
912509|11-01
912510|11-01
912511|11-01
912512|11-01
912513|11-01
912514|11-01
912515|11-01
912516|11-01
912517|11-01
912518|11-01
912519|11-01
912520|11-01
912521|11-01
912522|11-01
912523|11-01
912524|11-01
912525|11-01
912526|11-01
912527|11-01
912528|11-01
912529|11-01
912530|11-01
912531|11-01
912532|11-01
912533|11-01
912534|11-01
912535|11-01
912536|11-01
912537|11-01
912538|11-01
912539|11-01
912540|11-01
912541|11-01
912542|11-01
912543|11-01
912544|11-01
912545|11-01
912546|11-01
912547|11-01
912548|11-01
912549|11-01
912550|11-01
912551|11-01
912552|11-01
912553|11-01
912554|11-01
912555|11-01
912556|11-01
912557|11-01
912558|11-01
912559|11-01
912560|11-01
912561|11-01
912562|11-01
912563|11-01
912564|11-01
912565|11-01
912566|11-01
912567|11-01
912568|11-01
912569|11-01
912570|11-01
912607|06-04
912626|12-13
912641|12-08
912655|07-02
912656|07-02
912657|07-02
912658|07-02
912659|07-02
912660|07-02
912661|07-02
912662|07-02
912663|07-02
912664|07-02
912670|12-08
912670|21-01
912671|21-01
912672|21-01
912673|21-01
912674|21-01
912675|21-01
912676|12-16
912677|12-16
912678|12-16
912701|14-04
912702|14-04
912703|14-04
912704|14-04
912705|14-04
912706|14-04
912707|14-04
912708|14-04
912709|14-04
912710|14-04
912711|14-04
912712|14-04
912713|14-04
912714|14-04
912715|14-04
912716|14-04
912717|14-04
912718|14-04
912719|14-04
912720|14-04
912721|14-04
912722|14-04
912723|14-04
912724|14-04
912731|12-08
912732|12-08
912733|12-08
912734|12-16
912735|12-16
912736|12-16
912737|12-16
912738|12-08
912739|12-16
912740|12-16
912742|26-06
912743|26-06
912752|32-00
912753|32-00
912754|32-00
912755|32-00
912756|32-00
912757|32-00
912759|09-05
912760|09-05
912761|09-05
912762|09-05
912763|09-05
912779|14-04
912780|14-04
912781|14-04
912782|14-04
912783|14-04
912784|14-04
912785|14-04
912882|09-03
912884|14-02
912928|16-01
912929|16-01
912942|18-02
912947|05-05
912948|05-05
912949|05-05
912950|05-05
912951|05-05
912952|05-05
912953|05-05
912954|05-05
912955|05-05
912956|05-05
912957|05-05
912958|05-05
912959|05-05
912960|05-05
912961|05-05
912962|05-05
912963|05-05
912964|05-05
912965|05-05
912966|05-05
912967|05-05
912968|05-05
912969|05-05
913105|14-04
913106|14-04
913107|14-04
913108|14-04
913109|14-04
913110|14-04
913111|09-03
913112|09-03
913117|15-05
913118|15-05
913119|15-05
913120|15-05
913121|15-05
913122|15-05
913123|15-05
913124|15-05
913125|15-05
913126|15-05
913127|15-05
913128|14-02
913129|14-99
913130|10-07
913133|23-01
913134|23-01
913135|23-01
913136|23-01
913172|14-03
913193|24-01
913193|24-02
913194|24-01
913194|24-02
913195|24-01
913195|24-02
913196|24-01
913196|24-02
913197|24-01
913197|24-02
913198|24-01
913198|24-02
913199|24-01
913199|24-02
913200|24-01
913200|24-02
913244|12-15
913245|12-15
913246|12-15
913247|12-15
913248|12-15
913249|12-15
913270|16-01
913271|16-01
913272|16-01
913273|16-01
913274|16-01
913281|12-11
913283|13-02
913284|13-02
913285|13-02
913286|13-02
913287|13-02
913340|23-04
913348|14-01
913348|24-04
913375|10-07
913375|24-02
913397|15-99
913398|15-07
913399|15-07
913400|15-07
913401|15-07
913402|15-05
913403|26-02
913404|06-04
913405|06-04
913406|12-14
913407|23-02
913408|23-01
913409|07-01
913410|07-99
913411|07-99
913442|14-04
913443|14-04
913444|14-04
913445|14-04
913446|14-04
913447|14-04
913448|14-04
913449|14-04
913450|14-04
913451|14-04
913452|14-04
913453|14-04
913454|14-04
913455|14-04
913456|14-04
913457|14-04
913458|14-04
913459|14-04
913460|14-04
913461|14-04
913474|32-00
913475|32-00
913476|32-00
913477|32-00
913478|32-00
913479|32-00
913480|32-00
913481|32-00
913482|32-00
913483|32-00
913493|12-16
913494|12-16
913495|12-16
913496|12-16
913497|12-16
913499|06-01
913521|16-06
913522|16-06
913540|09-01
913571|12-08
913572|12-16
913578|10-07
913579|10-07
913580|10-07
913581|10-07
913582|10-07
913583|10-07
913586|12-08
913591|13-03
913592|13-03
913601|12-16
913602|12-16
913603|12-16
913606|03-01
913621|26-05
913633|13-03
913634|13-03
913637|26-04
913657|09-01
913658|09-01
913685|14-04
913686|14-04
913724|14-03
913725|14-03
913726|14-03
913727|14-03
913728|14-03
913729|14-03
913730|14-03
913731|14-03
913732|14-03
913745|20-01
913746|20-01
913760|26-06
913761|26-06
913766|12-15
913775|12-15
913789|03-01
913791|10-05
913848|24-02
913852|10-05
913853|24-02
913854|24-02
913857|31-00
913859|10-02
913860|10-02
913861|10-02
913865|24-02
913867|03-01
913868|03-01
913869|03-01
913870|03-01
913871|14-03
913872|14-03
913899|24-02
913900|24-02
913901|24-02
913902|24-02
913903|24-02
913908|14-04
913909|14-02
913910|24-01
913911|24-01
913912|24-01
913913|24-01
913914|24-01
913915|24-01
913925|09-01
913926|09-01
913930|07-07
913931|07-07
913932|07-07
913945|14-02
913946|14-02
913947|14-02
913948|14-02
913949|14-02
913954|12-11
913955|09-03
913957|24-04
913958|09-03
913959|09-03
913960|09-03
913966|09-03
913988|14-99
914001|14-03
914002|14-03
914003|14-03
914004|14-03
914005|14-03
914006|14-03
914007|14-03
914008|14-03
914009|14-03
914010|14-03
914011|14-03
914016|16-06
914017|16-06
914064|24-04
914065|24-04
914066|24-04
914067|24-04
914068|24-04
914069|24-04
914070|24-01
914072|08-06
914073|14-03
914074|14-99
914081|14-03
914086|06-03
914097|24-02
914105|24-02
914108|14-03
914109|14-03
914137|14-03
914138|14-03
914139|14-03
914140|14-03
914141|14-03
914142|14-03
914143|14-03
914144|14-03
914145|14-03
914146|14-03
914147|14-03
914157|06-06
914163|09-01
914168|12-16
914169|12-16
914202|26-05
914205|15-01
914206|14-03
914211|15-01
914213|15-01
914214|32-00
914278|14-01
914279|14-01
914280|14-01
914281|14-01
914282|14-01
914294|14-04
914295|14-04
914296|14-04
914297|14-04
914298|14-04
914338|14-03
914339|14-03
914340|14-03
914341|14-03
914348|09-03
914349|09-03
914350|09-03
914351|09-03
914352|09-03
914353|09-03
914354|09-03
914355|09-03
914356|09-03
914357|09-03
914358|09-03
914359|09-03
914360|10-04
914361|10-04
914384|14-04
914385|14-04
914386|14-04
914450|12-05
914451|12-05
914452|14-03
914460|12-08
914461|12-08
914462|12-08
914463|12-08
914517|14-04
914518|14-04
914519|14-04
914520|14-04
914575|07-02
914576|07-02
914577|07-02
914578|24-02
914579|14-03
914581|23-01
914583|10-04
914596|23-01
914597|23-01
914598|23-01
914599|23-01
914600|23-01
914605|23-02
914606|23-02
914607|23-02
914612|17-04
914624|13-02
914625|13-02
914626|13-02
914627|13-02
914628|13-02
914629|13-02
914630|13-02
914631|13-02
914632|13-02
914633|13-02
914634|13-02
914638|26-06
914639|24-02
914653|14-03
914654|16-06
914655|14-03
914674|14-03
914675|14-01
914675|14-03
914676|14-01
914701|15-07
914748|15-05
914749|15-05
914750|15-05
914751|15-05
914752|15-05
914753|15-05
914754|15-05
914755|15-05
914756|15-05
914771|32-00
914787|14-03
914788|14-03
914789|14-03
914848|14-03
914849|14-01
914850|14-01
914851|14-01
914852|14-01
914853|14-01
914854|14-01
914855|14-01
914856|14-01
914857|14-01
914858|14-03
914859|14-01
914860|14-03
914870|14-03
914871|14-03
914899|15-05
914900|15-05
914901|15-05
914902|15-05
914903|15-05
914904|15-05
914909|24-99
914910|12-16
914911|12-16
914912|12-16
914913|12-16
914914|12-16
914915|12-16
914926|14-03
914927|14-02
914928|14-02
914929|14-02
914931|14-03
914932|15-04
914933|15-04
914934|15-04
914935|15-04
914939|12-16
914942|08-05
914943|08-05
914944|08-05
914945|08-05
914946|08-05
914947|08-05
914948|08-05
914949|08-05
914950|08-05
914951|08-05
914952|08-05
914953|08-05
914954|08-05
914955|08-05
914956|08-05
914957|08-05
914958|08-05
914959|08-05
914960|08-05
914961|08-05
914962|08-05
914963|08-05
914964|08-05
914965|08-05
914966|08-05
914967|08-05
914968|08-05
914969|08-05
914970|08-08
914973|04-01
914980|04-01
914985|14-03
914991|04-01
914992|08-08
914997|31-00
914998|14-02
915019|14-03
915065|26-05
915067|14-03
915071|08-03
915078|10-05
915108|14-03
915109|09-05
915110|26-06
915111|26-06
915112|26-06
915113|26-06
915114|26-06
915115|26-06
915116|26-06
915117|26-06
915118|26-06
915119|26-06
915120|26-06
915121|26-06
915122|26-06
915146|13-03
915161|26-06
915162|26-06
915163|26-06
915164|26-06
915165|26-06
915166|26-06
915167|26-06
915168|26-06
915169|26-06
915170|26-06
915171|06-01
915172|06-01
915173|12-16
915176|14-04
915177|24-02
915178|10-05
915179|10-05
915180|26-06
915181|26-06
915182|26-06
915187|12-16
915188|12-16
915189|12-16
915190|12-16
915191|12-16
915192|18-01
915193|14-04
915208|12-08
915209|12-16
915210|12-16
915211|12-16
915212|12-16
915235|14-04
915236|14-04
915237|14-04
915238|14-04
915271|15-03
915278|28-03
915292|21-01
915328|12-16
915329|12-16
915330|12-16
915331|12-16
915332|12-16
915333|12-16
915334|12-16
915335|12-16
915336|12-16
915337|12-16
915338|12-16
915339|12-16
915340|12-16
915341|12-16
915342|12-16
915352|14-02
915355|14-02
915356|14-03
915357|14-03
915358|14-03
915359|14-03
915360|14-03
915361|14-03
915362|24-02
915366|12-08
915367|14-04
915369|12-16
915377|26-06
915378|26-06
915404|26-04
915405|26-04
915406|26-04
915412|12-08
915413|12-08
915423|07-02
915433|17-99
915434|17-99
915436|09-03
915437|09-03
915438|09-03
915439|09-03
915440|09-03
915470|10-05
915471|10-05
915472|10-05
915474|09-03
915478|26-05
915496|14-02
915497|14-02
915545|24-01
915557|07-01
915558|07-01
915559|07-01
915560|07-01
915561|07-01
915562|07-01
915563|07-01
915564|07-01
915565|07-01
915566|07-01
915566|07-06
915567|07-01
915568|07-01
915569|07-01
915569|07-06
915570|07-01
915571|07-01
915572|06-06
915573|06-06
915574|06-06
915575|06-09
915576|06-06
915577|06-01
915578|06-09
915579|06-01
915580|06-06
915581|06-06
915581|19-06
915710|24-02
915711|24-02
915739|14-03
915742|14-03
915749|14-01
915752|14-03
915770|24-02
915771|24-02
915772|24-02
915773|24-02
915774|24-02
915775|24-02
915782|10-05
915783|10-05
915787|24-02
915788|24-02
915789|24-02
915790|24-02
915806|14-04
915807|23-01
915808|23-01
915809|23-01
915810|23-01
915811|23-01
915812|23-01
915813|12-15
915819|14-03
915820|14-03
915842|14-01
915844|13-03
915845|13-03
915846|13-03
915847|13-03
915848|13-03
915849|13-03
915867|32-00
915868|32-00
915869|32-00
915870|32-00
915871|32-00
915872|32-00
915873|32-00
915874|32-00
915875|32-00
915876|32-00
915877|32-00
915878|32-00
915879|32-00
915880|32-00
915881|32-00
915882|32-00
915883|32-00
915884|32-00
915885|32-00
915886|32-00
916016|07-02
916017|07-02
916018|07-02
916019|15-05
916020|12-08
916021|12-08
916022|12-08
916023|12-16
916024|12-16
916025|12-16
916026|12-16
916027|12-16
916028|12-16
916029|12-16
916030|12-16
916031|12-16
916032|12-16
916033|12-08
916035|14-01
916036|12-14
916039|14-03
916044|16-01
916058|24-01
916059|24-01
916060|24-01
916061|24-01
916062|24-01
916063|24-01
916064|08-08
916065|26-06
916066|26-06
916067|26-06
916079|24-02
916080|24-02
916086|14-99
916087|14-02
916102|07-01
916102|09-07
916117|17-99
916118|17-99
916119|17-99
916124|03-01
916124|13-02
916132|15-04
916133|15-04
916134|15-04
916168|12-08
916194|12-08
916197|26-06
916198|26-06
916199|26-06
916203|07-02
916204|07-02
916205|07-02
916206|07-02
916207|07-02
916208|07-02
916209|07-02
916210|07-02
916211|07-02
916212|07-02
916213|07-02
916214|07-02
916215|07-02
916216|07-02
916217|07-02
916218|14-02
916219|14-02
916236|24-02
916268|05-06
916269|05-06
916270|05-06
916271|05-06
916272|05-06
916273|05-06
916274|05-06
916275|05-06
916276|05-06
916277|05-06
916278|15-01
916279|15-01
916280|15-01
916281|15-01
916302|12-05
916303|12-05
916340|24-01
916341|24-01
916342|24-01
916343|24-01
916344|24-01
916350|12-16
916351|12-16
916354|14-02
916355|14-02
916356|14-02
916357|14-02
916358|14-02
916359|14-02
916360|14-02
916361|14-02
916362|14-02
916363|14-03
916364|14-03
916366|10-05
916370|14-02
916371|14-02
916372|14-02
916373|14-02
916374|14-02
916375|14-02
916388|05-06
916389|05-06
916390|05-06
916391|05-06
916392|05-06
916393|05-06
916394|05-06
916395|05-06
916396|05-06
916397|05-06
916398|05-06
916399|05-06
916400|05-06
916401|05-06
916402|05-06
916403|05-06
916404|05-06
916405|05-06
916406|05-06
916407|05-06
916408|05-06
916409|05-06
916410|05-06
916411|05-06
916412|05-06
916413|05-06
916414|05-06
916415|05-06
916416|05-06
916417|05-06
916418|05-06
916419|05-06
916420|05-06
916421|05-06
916422|05-06
916444|13-03
916445|13-03
916448|31-00
916454|26-05
916455|26-05
916458|07-02
916482|13-01
916515|24-01
916524|14-03
916525|23-02
916526|23-02
916527|23-02
916534|07-02
916535|07-02
916539|24-02
916540|24-02
916559|14-99
916560|24-02
916561|24-02
916562|24-02
916563|24-02
916569|10-05
916570|10-05
916580|14-02
916581|09-01
916582|09-01
916583|09-01
916584|09-01
916585|09-01
916586|15-02
916587|15-02
916663|32-00
916664|32-00
916667|26-05
916684|09-03
916686|32-00
916690|26-05
916694|26-02
916697|14-03
916698|23-01
916716|07-02
916717|07-02
916718|24-04
916726|14-01
916727|14-01
916728|14-01
916751|15-05
916752|15-05
916753|15-05
916754|15-05
916755|15-05
916756|15-05
916757|15-05
916758|15-05
916759|15-05
916760|15-05
916761|15-05
916762|15-05
916763|15-05
916764|15-05
916770|14-03
916771|10-04
916781|15-05
916782|15-05
916783|15-05
916784|15-05
916785|15-05
916786|15-05
916787|15-05
916788|15-05
916789|15-05
916790|15-05
916791|15-05
916792|15-05
916793|15-05
916794|15-05
916813|23-04
916814|23-04
916815|23-04
916816|23-04
916881|12-08
916882|12-08
916883|12-08
916891|23-01
916892|23-01
916896|23-01
916922|23-01
916934|23-01
916936|21-02
916972|14-02
916973|14-02
916974|14-02
916976|32-00
916978|09-07
916979|09-07
917012|14-02
917013|14-02
917014|14-02
917015|14-02
917016|14-02
917017|14-02
917075|14-04
917076|14-04
917077|14-04
917078|14-04
917096|26-06
917097|26-06
917098|26-06
917099|12-08
917100|12-16
917101|12-16
917102|12-16
917103|12-16
917125|13-99
917125|14-03
917126|13-99
917127|13-99
917128|13-99
917129|13-99
917130|13-99
917131|13-99
917132|13-99
917133|13-99
917134|13-99
917135|13-99
917136|13-99
917137|13-99
917138|13-99
917139|13-99
917140|13-99
917147|23-01
917243|09-01
917243|09-03
917243|09-07
917244|09-01
917244|09-03
917244|09-07
917245|09-01
